Game_ID,Result,Home,Away,Date,Won,Won_Points,Lost,Lost_Points,Home_Won
401307624,"CLE 103, CHA 90",Charlotte Hornets,Cleveland Cavaliers,20210414,Cleveland Cavaliers,103,Charlotte Hornets,90,No
401307625,"PHI 123, BKN 117",Philadelphia 76ers,Brooklyn Nets,20210414,Philadelphia 76ers,123,Brooklyn Nets,117,Yes
401307626,"TOR 117, SA 112",Toronto Raptors,San Antonio Spurs,20210414,Toronto Raptors,117,San Antonio Spurs,112,Yes
401307627,"LAC 100, DET 98",Detroit Pistons,LA Clippers,20210414,LA Clippers,100,Detroit Pistons,98,No
401307628,"ORL 115, CHI 106",Chicago Bulls,Orlando Magic,20210414,Orlando Magic,115,Chicago Bulls,106,No
401307630,"NY 116, NO 106",New Orleans Pelicans,New York Knicks,20210414,New York Knicks,116,New Orleans Pelicans,106,No
401307631,"IND 132, HOU 124",Houston Rockets,Indiana Pacers,20210414,Indiana Pacers,132,Houston Rockets,124,No
401307632,"GS 147, OKC 109",Oklahoma City Thunder,Golden State Warriors,20210414,Golden State Warriors,147,Oklahoma City Thunder,109,No
401307633,"DAL 114, MEM 113",Memphis Grizzlies,Dallas Mavericks,20210414,Dallas Mavericks,114,Memphis Grizzlies,113,No
401307634,"DEN 123, MIA 106",Denver Nuggets,Miami Heat,20210414,Denver Nuggets,123,Miami Heat,106,Yes
401307635,"WSH 123, SAC 111",Sacramento Kings,Washington Wizards,20210414,Washington Wizards,123,Sacramento Kings,111,No
401307636,"MIL 120, ATL 109",Atlanta Hawks,Milwaukee Bucks,20210415,Milwaukee Bucks,120,Atlanta Hawks,109,No
401307637,"GS 119, CLE 101",Cleveland Cavaliers,Golden State Warriors,20210415,Golden State Warriors,119,Cleveland Cavaliers,101,No
401307638,"BOS 121, LAL 113",Los Angeles Lakers,Boston Celtics,20210415,Boston Celtics,121,Los Angeles Lakers,113,No
401307639,"PHX 122, SAC 114",Phoenix Suns,Sacramento Kings,20210415,Phoenix Suns,122,Sacramento Kings,114,Yes
401307640,"UTAH 119, IND 111",Utah Jazz,Indiana Pacers,20210416,Utah Jazz,119,Indiana Pacers,111,Yes
401307641,"DET 110, OKC 104",Detroit Pistons,Oklahoma City Thunder,20210416,Detroit Pistons,110,Oklahoma City Thunder,104,Yes
401307642,"PHI 106, LAC 103",Philadelphia 76ers,LA Clippers,20210416,Philadelphia 76ers,106,LA Clippers,103,Yes
401307643,"WSH 117, NO 115 (OT)",Washington Wizards,New Orleans Pelicans,20210416,Washington Wizards,117,New Orleans Pelicans,115,Yes
401307644,"BKN 130, CHA 115",Brooklyn Nets,Charlotte Hornets,20210416,Brooklyn Nets,130,Charlotte Hornets,115,Yes
401307645,"TOR 113, ORL 102",Toronto Raptors,Orlando Magic,20210416,Toronto Raptors,113,Orlando Magic,102,Yes
401307646,"MEM 126, CHI 115",Chicago Bulls,Memphis Grizzlies,20210416,Memphis Grizzlies,126,Chicago Bulls,115,No
401307647,"DEN 128, HOU 99",Houston Rockets,Denver Nuggets,20210416,Denver Nuggets,128,Houston Rockets,99,No
401307648,"MIN 119, MIA 111",Minnesota Timberwolves,Miami Heat,20210416,Minnesota Timberwolves,119,Miami Heat,111,Yes
401307649,"POR 107, SA 106",San Antonio Spurs,Portland Trail Blazers,20210416,Portland Trail Blazers,107,San Antonio Spurs,106,No
401307650,"NY 117, DAL 109",Dallas Mavericks,New York Knicks,20210416,New York Knicks,117,Dallas Mavericks,109,No
